1.221837633074416840e-01 1.601330588747493788e-01 1.331514873736658888e-01
-2.176857338757815785e-01 1.468787115120103737e-01 1.757814091782766708e-01
-1.486521871005729578e-01 -1.590549948930624069e-01 9.120232851001552898e-03
